Label,Run#,Success,Path Cost,Nodes Expanded,Nodes Generated,Runtime (s),Max Frontier,Timestamp
DFS / maze 10x10,1,True,24,68,72,0.002143,12,2026-08-14T16:15:01+00:00
DFS / maze 10x10,2,True,20,82,83,0.002191,7,2026-08-14T16:15:02+00:00
DFS / maze 10x10,3,True,18,89,91,0.002219,9,2026-08-14T16:15:02+00:00
DFS / maze 10x10,4,True,34,89,94,0.002273,8,2026-08-14T16:15:03+00:00
DFS / maze 10x10,5,True,24,74,76,0.002149,9,2026-08-14T16:15:03+00:00
DFS / maze 10x10,6,True,20,48,52,0.002057,7,2026-08-14T16:15:04+00:00
DFS / maze 10x10,7,True,22,77,80,0.002122,9,2026-08-14T16:15:04+00:00
DFS / maze 10x10,8,True,22,95,96,0.002222,11,2026-08-14T16:15:05+00:00
DFS / maze 10x10,9,True,18,66,68,0.002196,8,2026-08-14T16:15:06+00:00
DFS / maze 10x10,10,True,24,80,86,0.002165,12,2026-08-14T16:15:06+00:00
DFS / maze 10x10,11,True,34,74,80,0.002178,9,2026-08-14T16:15:07+00:00
DFS / maze 10x10,12,True,20,79,82,0.002269,9,2026-08-14T16:15:07+00:00
DFS / maze 10x10,13,True,18,89,92,0.002279,8,2026-08-14T16:15:08+00:00
DFS / maze 10x10,14,True,28,97,98,0.002232,4,2026-08-14T16:15:08+00:00
DFS / maze 10x10,15,True,20,77,80,0.002324,7,2026-08-14T16:15:09+00:00
DFS / maze 10x10,16,True,28,88,91,0.002162,9,2026-08-14T16:15:09+00:00
DFS / maze 10x10,17,True,24,67,69,0.002176,7,2026-08-14T16:15:10+00:00
DFS / maze 10x10,18,True,24,72,77,0.002167,10,2026-08-14T16:15:11+00:00
DFS / maze 10x10,19,True,22,94,94,0.00222,6,2026-08-14T16:15:11+00:00
DFS / maze 10x10,20,True,28,52,60,0.002078,11,2026-08-14T16:15:12+00:00
DFS / maze 10x10,21,True,22,58,61,0.002106,7,2026-08-14T16:15:12+00:00
DFS / maze 10x10,22,True,24,93,96,0.002226,7,2026-08-14T16:15:13+00:00
DFS / maze 10x10,23,True,24,68,73,0.00211,9,2026-08-14T16:15:13+00:00
DFS / maze 10x10,24,True,22,97,98,0.002225,8,2026-08-14T16:15:14+00:00
DFS / maze 10x10,25,True,22,86,88,0.002258,7,2026-08-14T16:15:14+00:00
DFS / maze 10x10,26,True,18,76,79,0.002153,9,2026-08-14T16:15:15+00:00
DFS / maze 10x10,27,True,20,92,96,0.002259,12,2026-08-14T16:15:15+00:00
DFS / maze 10x10,28,True,22,89,90,0.002167,9,2026-08-14T16:15:16+00:00
DFS / maze 10x10,29,True,22,71,75,0.002128,9,2026-08-14T16:15:17+00:00
DFS / maze 10x10,30,True,20,64,66,0.002145,9,2026-08-14T16:15:17+00:00
BFS / maze 10x10,1,True,24,76,78,0.002706,6,2026-08-14T16:15:18+00:00
BFS / maze 10x10,2,True,20,82,83,0.002685,8,2026-08-14T16:15:18+00:00
BFS / maze 10x10,3,True,18,59,65,0.002188,8,2026-08-14T16:15:19+00:00
BFS / maze 10x10,4,True,34,98,98,0.002231,8,2026-08-14T16:15:19+00:00
BFS / maze 10x10,5,True,24,60,63,0.002106,6,2026-08-14T16:15:20+00:00
BFS / maze 10x10,6,True,20,81,87,0.002429,10,2026-08-14T16:15:21+00:00
BFS / maze 10x10,7,True,22,89,93,0.002382,7,2026-08-14T16:15:21+00:00
BFS / maze 10x10,8,True,22,58,58,0.002254,7,2026-08-14T16:15:22+00:00
BFS / maze 10x10,9,True,18,73,77,0.002231,8,2026-08-14T16:15:22+00:00
BFS / maze 10x10,10,True,24,87,88,0.002191,8,2026-08-14T16:15:23+00:00
BFS / maze 10x10,11,True,34,98,98,0.002284,7,2026-08-14T16:15:23+00:00
BFS / maze 10x10,12,True,20,65,66,0.002187,7,2026-08-14T16:15:24+00:00
BFS / maze 10x10,13,True,18,86,90,0.002218,12,2026-08-14T16:15:25+00:00
BFS / maze 10x10,14,True,28,97,97,0.002248,10,2026-08-14T16:15:25+00:00
BFS / maze 10x10,15,True,20,79,80,0.002574,7,2026-08-14T16:15:26+00:00
BFS / maze 10x10,16,True,28,83,83,0.002198,10,2026-08-14T16:15:26+00:00
BFS / maze 10x10,17,True,24,81,84,0.002166,8,2026-08-14T16:15:27+00:00
BFS / maze 10x10,18,True,24,99,99,0.002317,9,2026-08-14T16:15:27+00:00
BFS / maze 10x10,19,True,22,85,89,0.002186,9,2026-08-14T16:15:28+00:00
BFS / maze 10x10,20,True,28,97,97,0.002217,9,2026-08-14T16:15:28+00:00
BFS / maze 10x10,21,True,22,92,92,0.002288,7,2026-08-14T16:15:29+00:00
BFS / maze 10x10,22,True,24,100,99,0.002369,12,2026-08-14T16:15:30+00:00
BFS / maze 10x10,23,True,24,86,91,0.002257,8,2026-08-14T16:15:30+00:00
BFS / maze 10x10,24,True,22,69,76,0.002145,10,2026-08-14T16:15:31+00:00
BFS / maze 10x10,25,True,22,94,96,0.002204,10,2026-08-14T16:15:31+00:00
BFS / maze 10x10,26,True,18,74,79,0.002312,8,2026-08-14T16:15:32+00:00
BFS / maze 10x10,27,True,20,53,53,0.002061,5,2026-08-14T16:15:32+00:00
BFS / maze 10x10,28,True,22,86,89,0.002157,9,2026-08-14T16:15:33+00:00
BFS / maze 10x10,29,True,22,97,98,0.002187,11,2026-08-14T16:15:34+00:00
BFS / maze 10x10,30,True,20,90,93,0.002293,10,2026-08-14T16:15:34+00:00
UCS / maze 10x10,1,True,24,76,78,0.002273,6,2026-08-14T16:15:35+00:00
UCS / maze 10x10,2,True,20,82,83,0.00242,8,2026-08-14T16:15:35+00:00
UCS / maze 10x10,3,True,18,59,65,0.002361,8,2026-08-14T16:15:36+00:00
UCS / maze 10x10,4,True,34,98,98,0.0023,8,2026-08-14T16:15:36+00:00
UCS / maze 10x10,5,True,24,60,63,0.002311,6,2026-08-14T16:15:37+00:00
UCS / maze 10x10,6,True,20,81,87,0.002385,10,2026-08-14T16:15:37+00:00
UCS / maze 10x10,7,True,22,89,93,0.002349,7,2026-08-14T16:15:38+00:00
UCS / maze 10x10,8,True,22,58,58,0.002225,7,2026-08-14T16:15:39+00:00
UCS / maze 10x10,9,True,18,73,77,0.002353,8,2026-08-14T16:15:39+00:00
UCS / maze 10x10,10,True,24,87,88,0.002355,8,2026-08-14T16:15:40+00:00
UCS / maze 10x10,11,True,34,98,98,0.002245,7,2026-08-14T16:15:40+00:00
UCS / maze 10x10,12,True,20,65,66,0.002264,7,2026-08-14T16:15:41+00:00
UCS / maze 10x10,13,True,18,86,90,0.002427,12,2026-08-14T16:15:41+00:00
UCS / maze 10x10,14,True,28,97,97,0.002574,10,2026-08-14T16:15:42+00:00
UCS / maze 10x10,15,True,20,79,80,0.002429,7,2026-08-14T16:15:42+00:00
UCS / maze 10x10,16,True,28,83,83,0.00219,10,2026-08-14T16:15:43+00:00
UCS / maze 10x10,17,True,24,81,84,0.002182,8,2026-08-14T16:15:44+00:00
UCS / maze 10x10,18,True,24,99,99,0.002386,9,2026-08-14T16:15:44+00:00
UCS / maze 10x10,19,True,22,85,89,0.002233,9,2026-08-14T16:15:45+00:00
UCS / maze 10x10,20,True,28,97,97,0.002852,9,2026-08-14T16:15:45+00:00
UCS / maze 10x10,21,True,22,92,92,0.002258,7,2026-08-14T16:15:46+00:00
UCS / maze 10x10,22,True,24,100,99,0.002366,12,2026-08-14T16:15:47+00:00
UCS / maze 10x10,23,True,24,86,91,0.00226,8,2026-08-14T16:15:47+00:00
UCS / maze 10x10,24,True,22,69,76,0.002179,10,2026-08-14T16:15:48+00:00
UCS / maze 10x10,25,True,22,94,96,0.00229,10,2026-08-14T16:15:48+00:00
UCS / maze 10x10,26,True,18,74,79,0.002263,8,2026-08-14T16:15:49+00:00
UCS / maze 10x10,27,True,20,53,53,0.002244,5,2026-08-14T16:15:49+00:00
UCS / maze 10x10,28,True,22,86,89,0.00267,9,2026-08-14T16:15:50+00:00
UCS / maze 10x10,29,True,22,97,98,0.002305,11,2026-08-14T16:15:50+00:00
UCS / maze 10x10,30,True,20,90,93,0.002335,10,2026-08-14T16:15:51+00:00
IDDFS / maze 10x10,1,True,24,100,99,0.00248,7,2026-08-14T16:15:52+00:00
IDDFS / maze 10x10,2,True,20,72,74,0.002152,7,2026-08-14T16:15:52+00:00
IDDFS / maze 10x10,3,True,18,66,73,0.002313,7,2026-08-14T16:15:53+00:00
IDDFS / maze 10x10,4,True,34,95,98,0.002316,6,2026-08-14T16:15:53+00:00
IDDFS / maze 10x10,5,True,24,87,86,0.002914,6,2026-08-14T16:15:54+00:00
IDDFS / maze 10x10,6,True,20,44,49,0.002242,7,2026-08-14T16:15:54+00:00
IDDFS / maze 10x10,7,True,22,99,99,0.00233,8,2026-08-14T16:15:55+00:00
IDDFS / maze 10x10,8,True,22,99,98,0.002265,9,2026-08-14T16:15:55+00:00
IDDFS / maze 10x10,9,True,18,61,66,0.002321,8,2026-08-14T16:15:56+00:00
IDDFS / maze 10x10,10,True,24,98,98,0.002449,7,2026-08-14T16:15:57+00:00
IDDFS / maze 10x10,11,True,34,82,84,0.002195,6,2026-08-14T16:15:57+00:00
IDDFS / maze 10x10,12,True,20,46,51,0.002115,7,2026-08-14T16:15:58+00:00
IDDFS / maze 10x10,13,True,18,86,90,0.002419,8,2026-08-14T16:15:58+00:00
IDDFS / maze 10x10,14,True,28,95,96,0.002448,6,2026-08-14T16:15:59+00:00
IDDFS / maze 10x10,15,True,20,58,63,0.002159,7,2026-08-14T16:15:59+00:00
IDDFS / maze 10x10,16,True,28,92,92,0.002292,9,2026-08-14T16:16:00+00:00
IDDFS / maze 10x10,17,True,24,90,90,0.002265,6,2026-08-14T16:16:01+00:00
IDDFS / maze 10x10,18,True,24,95,95,0.002321,10,2026-08-14T16:16:01+00:00
IDDFS / maze 10x10,19,True,22,100,99,0.0024,6,2026-08-14T16:16:02+00:00
IDDFS / maze 10x10,20,True,28,87,91,0.002203,9,2026-08-14T16:16:02+00:00
IDDFS / maze 10x10,21,True,22,91,91,0.002295,7,2026-08-14T16:16:03+00:00
IDDFS / maze 10x10,22,True,24,97,97,0.002345,7,2026-08-14T16:16:03+00:00
IDDFS / maze 10x10,23,True,24,85,87,0.00233,7,2026-08-14T16:16:04+00:00
IDDFS / maze 10x10,24,True,22,100,99,0.002355,9,2026-08-14T16:16:04+00:00
IDDFS / maze 10x10,25,True,22,100,99,0.002398,7,2026-08-14T16:16:05+00:00
IDDFS / maze 10x10,26,True,18,62,67,0.002235,9,2026-08-14T16:16:06+00:00
IDDFS / maze 10x10,27,True,20,46,52,0.00217,7,2026-08-14T16:16:06+00:00
IDDFS / maze 10x10,28,True,22,99,98,0.002544,9,2026-08-14T16:16:07+00:00
IDDFS / maze 10x10,29,True,22,100,99,0.002412,9,2026-08-14T16:16:07+00:00
IDDFS / maze 10x10,30,True,20,58,62,0.002175,9,2026-08-14T16:16:08+00:00
Bidir-Search / maze 10x10,1,True,24.0,61,67,0.002188,10,2026-08-14T16:16:08+00:00
Bidir-Search / maze 10x10,2,True,20.0,55,60,0.00219,8,2026-08-14T16:16:09+00:00
Bidir-Search / maze 10x10,3,True,18.0,44,49,0.002108,10,2026-08-14T16:16:09+00:00
Bidir-Search / maze 10x10,4,True,34.0,64,65,0.002108,10,2026-08-14T16:16:10+00:00
Bidir-Search / maze 10x10,5,True,24.0,59,65,0.002145,9,2026-08-14T16:16:11+00:00
Bidir-Search / maze 10x10,6,True,20.0,46,50,0.0021,8,2026-08-14T16:16:11+00:00
Bidir-Search / maze 10x10,7,True,22.0,68,71,0.002264,10,2026-08-14T16:16:12+00:00
Bidir-Search / maze 10x10,8,True,22.0,47,51,0.00255,7,2026-08-14T16:16:12+00:00
Bidir-Search / maze 10x10,9,True,18.0,53,61,0.002521,12,2026-08-14T16:16:13+00:00
Bidir-Search / maze 10x10,10,True,24.0,75,78,0.002321,12,2026-08-14T16:16:14+00:00
Bidir-Search / maze 10x10,11,True,34.0,94,96,0.002357,10,2026-08-14T16:16:14+00:00
Bidir-Search / maze 10x10,12,True,20.0,60,66,0.002241,11,2026-08-14T16:16:15+00:00
Bidir-Search / maze 10x10,13,True,18.0,45,53,0.002153,11,2026-08-14T16:16:15+00:00
Bidir-Search / maze 10x10,14,True,28.0,72,76,0.002347,12,2026-08-14T16:16:16+00:00
Bidir-Search / maze 10x10,15,True,20.0,56,63,0.002173,11,2026-08-14T16:16:16+00:00
Bidir-Search / maze 10x10,16,True,28.0,45,48,0.002287,7,2026-08-14T16:16:17+00:00
Bidir-Search / maze 10x10,17,True,24.0,57,61,0.002201,8,2026-08-14T16:16:17+00:00
Bidir-Search / maze 10x10,18,True,24.0,63,70,0.002112,10,2026-08-14T16:16:18+00:00
Bidir-Search / maze 10x10,19,True,22.0,73,78,0.002508,15,2026-08-14T16:16:19+00:00
Bidir-Search / maze 10x10,20,True,28.0,65,72,0.002367,10,2026-08-14T16:16:19+00:00
Bidir-Search / maze 10x10,21,True,22.0,78,81,0.002222,13,2026-08-14T16:16:20+00:00
Bidir-Search / maze 10x10,22,True,24.0,43,47,0.002114,9,2026-08-14T16:16:20+00:00
Bidir-Search / maze 10x10,23,True,24.0,65,72,0.002176,12,2026-08-14T16:16:21+00:00
Bidir-Search / maze 10x10,24,True,22.0,38,43,0.002209,8,2026-08-14T16:16:21+00:00
Bidir-Search / maze 10x10,25,True,22.0,60,69,0.00256,12,2026-08-14T16:16:22+00:00
Bidir-Search / maze 10x10,26,True,18.0,56,60,0.002235,11,2026-08-14T16:16:22+00:00
Bidir-Search / maze 10x10,27,True,20.0,59,65,0.002192,10,2026-08-14T16:16:23+00:00
Bidir-Search / maze 10x10,28,True,22.0,43,46,0.002072,6,2026-08-14T16:16:24+00:00
Bidir-Search / maze 10x10,29,True,22.0,54,58,0.002172,10,2026-08-14T16:16:24+00:00
Bidir-Search / maze 10x10,30,True,20.0,45,51,0.002285,11,2026-08-14T16:16:25+00:00
GBFS / maze 10x10,1,True,24,57,64,0.002232,10,2026-08-14T16:16:25+00:00
GBFS / maze 10x10,2,True,20,45,54,0.002327,11,2026-08-14T16:16:26+00:00
GBFS / maze 10x10,3,True,18,25,36,0.002078,13,2026-08-14T16:16:26+00:00
GBFS / maze 10x10,4,True,34,48,55,0.002135,9,2026-08-14T16:16:27+00:00
GBFS / maze 10x10,5,True,24,31,40,0.002094,11,2026-08-14T16:16:27+00:00
GBFS / maze 10x10,6,True,20,31,43,0.002343,15,2026-08-14T16:16:28+00:00
GBFS / maze 10x10,7,True,22,45,54,0.002345,11,2026-08-14T16:16:29+00:00
GBFS / maze 10x10,8,True,22,28,36,0.002162,10,2026-08-14T16:16:29+00:00
GBFS / maze 10x10,9,True,18,31,42,0.002272,13,2026-08-14T16:16:30+00:00
GBFS / maze 10x10,10,True,24,42,51,0.002498,11,2026-08-14T16:16:30+00:00
GBFS / maze 10x10,11,True,34,53,66,0.002335,15,2026-08-14T16:16:31+00:00
GBFS / maze 10x10,12,True,20,33,46,0.002759,15,2026-08-14T16:16:32+00:00
GBFS / maze 10x10,13,True,18,23,33,0.002991,13,2026-08-14T16:16:32+00:00
GBFS / maze 10x10,14,True,28,53,64,0.002907,13,2026-08-14T16:16:33+00:00
GBFS / maze 10x10,15,True,20,29,40,0.002354,13,2026-08-14T16:16:34+00:00
GBFS / maze 10x10,16,True,28,42,49,0.002747,9,2026-08-14T16:16:35+00:00
GBFS / maze 10x10,17,True,24,39,50,0.002512,13,2026-08-14T16:16:35+00:00
GBFS / maze 10x10,18,True,24,37,49,0.002549,14,2026-08-14T16:16:36+00:00
GBFS / maze 10x10,19,True,22,43,51,0.002611,10,2026-08-14T16:16:37+00:00
GBFS / maze 10x10,20,True,28,74,84,0.003538,12,2026-08-14T16:16:37+00:00
GBFS / maze 10x10,21,True,22,62,69,0.002458,10,2026-08-14T16:16:38+00:00
GBFS / maze 10x10,22,True,24,30,40,0.002134,12,2026-08-14T16:16:39+00:00
GBFS / maze 10x10,23,True,24,56,69,0.002835,15,2026-08-14T16:16:39+00:00
GBFS / maze 10x10,24,True,22,26,32,0.002133,9,2026-08-14T16:16:40+00:00
GBFS / maze 10x10,25,True,22,29,40,0.002179,13,2026-08-14T16:16:41+00:00
GBFS / maze 10x10,26,True,18,36,46,0.00218,12,2026-08-14T16:16:41+00:00
GBFS / maze 10x10,27,True,20,28,35,0.002584,9,2026-08-14T16:16:42+00:00
GBFS / maze 10x10,28,True,22,34,43,0.002815,11,2026-08-14T16:16:43+00:00
GBFS / maze 10x10,29,True,22,54,61,0.002925,9,2026-08-14T16:16:43+00:00
GBFS / maze 10x10,30,True,20,45,53,0.00382,14,2026-08-14T16:16:45+00:00
A* / maze 10x10,1,True,24,61,66,0.003518,12,2026-08-14T16:16:45+00:00
A* / maze 10x10,2,True,20,43,52,0.003192,11,2026-08-14T16:16:46+00:00
A* / maze 10x10,3,True,18,24,35,0.00299,13,2026-08-14T16:16:47+00:00
A* / maze 10x10,4,True,34,93,95,0.003269,10,2026-08-14T16:16:48+00:00
A* / maze 10x10,5,True,24,38,44,0.002757,8,2026-08-14T16:16:49+00:00
A* / maze 10x10,6,True,20,34,43,0.002805,12,2026-08-14T16:16:49+00:00
A* / maze 10x10,7,True,22,57,65,0.003037,10,2026-08-14T16:16:50+00:00
A* / maze 10x10,8,True,22,28,35,0.002748,9,2026-08-14T16:16:51+00:00
A* / maze 10x10,9,True,18,27,37,0.002881,12,2026-08-14T16:16:52+00:00
A* / maze 10x10,10,True,24,51,57,0.003117,8,2026-08-14T16:16:52+00:00
A* / maze 10x10,11,True,34,77,84,0.003328,10,2026-08-14T16:16:53+00:00
A* / maze 10x10,12,True,20,30,41,0.002924,13,2026-08-14T16:16:54+00:00
A* / maze 10x10,13,True,18,23,32,0.003027,12,2026-08-14T16:16:55+00:00
A* / maze 10x10,14,True,28,67,73,0.003086,10,2026-08-14T16:16:56+00:00
A* / maze 10x10,15,True,20,31,42,0.003468,13,2026-08-14T16:16:56+00:00
A* / maze 10x10,16,True,28,41,48,0.003808,9,2026-08-14T16:16:57+00:00
A* / maze 10x10,17,True,24,50,56,0.004245,9,2026-08-14T16:16:59+00:00
A* / maze 10x10,18,True,24,68,75,0.003052,9,2026-08-14T16:16:59+00:00
A* / maze 10x10,19,True,22,43,50,0.003464,9,2026-08-14T16:17:00+00:00
A* / maze 10x10,20,True,28,75,82,0.003207,12,2026-08-14T16:17:01+00:00
A* / maze 10x10,21,True,22,60,67,0.002515,10,2026-08-14T16:17:02+00:00
A* / maze 10x10,22,True,24,57,69,0.002693,14,2026-08-14T16:17:02+00:00
A* / maze 10x10,23,True,24,52,66,0.00245,16,2026-08-14T16:17:03+00:00
A* / maze 10x10,24,True,22,26,31,0.002143,8,2026-08-14T16:17:03+00:00
A* / maze 10x10,25,True,22,58,69,0.002409,13,2026-08-14T16:17:04+00:00
A* / maze 10x10,26,True,18,25,34,0.002127,11,2026-08-14T16:17:05+00:00
A* / maze 10x10,27,True,20,44,50,0.002563,8,2026-08-14T16:17:05+00:00
A* / maze 10x10,28,True,22,40,46,0.002331,8,2026-08-14T16:17:06+00:00
A* / maze 10x10,29,True,22,50,59,0.00232,11,2026-08-14T16:17:06+00:00
A* / maze 10x10,30,True,20,26,33,0.002266,9,2026-08-14T16:17:07+00:00
IDA* / maze 10x10,1,True,24,167,170,0.003061,30,2026-08-14T16:17:08+00:00
IDA* / maze 10x10,2,True,20,55,58,0.003078,24,2026-08-14T16:17:08+00:00
IDA* / maze 10x10,3,True,18,23,27,0.002137,22,2026-08-14T16:17:09+00:00
IDA* / maze 10x10,4,True,34,434,433,0.004099,41,2026-08-14T16:17:09+00:00
IDA* / maze 10x10,5,True,24,109,108,0.002526,26,2026-08-14T16:17:10+00:00
IDA* / maze 10x10,6,True,20,61,68,0.003828,28,2026-08-14T16:17:11+00:00
IDA* / maze 10x10,7,True,22,128,132,0.003121,28,2026-08-14T16:17:11+00:00
IDA* / maze 10x10,8,True,22,48,52,0.002284,28,2026-08-14T16:17:12+00:00
IDA* / maze 10x10,9,True,18,26,32,0.002182,24,2026-08-14T16:17:12+00:00
IDA* / maze 10x10,10,True,24,132,136,0.002665,31,2026-08-14T16:17:13+00:00
IDA* / maze 10x10,11,True,34,446,450,0.004374,46,2026-08-14T16:17:14+00:00
IDA* / maze 10x10,12,True,20,50,57,0.002534,28,2026-08-14T16:17:14+00:00
IDA* / maze 10x10,13,True,18,22,27,0.002111,23,2026-08-14T16:17:15+00:00
IDA* / maze 10x10,14,True,28,222,229,0.003257,40,2026-08-14T16:17:15+00:00
IDA* / maze 10x10,15,True,20,52,57,0.002404,26,2026-08-14T16:17:16+00:00
IDA* / maze 10x10,16,True,28,122,122,0.004288,33,2026-08-14T16:17:17+00:00
IDA* / maze 10x10,17,True,24,122,128,0.00268,33,2026-08-14T16:17:17+00:00
IDA* / maze 10x10,18,True,24,172,178,0.003155,33,2026-08-14T16:17:18+00:00
IDA* / maze 10x10,19,True,22,64,66,0.002356,26,2026-08-14T16:17:18+00:00
IDA* / maze 10x10,20,True,28,246,249,0.003236,36,2026-08-14T16:17:19+00:00
IDA* / maze 10x10,21,True,22,131,136,0.002675,29,2026-08-14T16:17:19+00:00
IDA* / maze 10x10,22,True,24,133,140,0.003011,34,2026-08-14T16:17:20+00:00
IDA* / maze 10x10,23,True,24,88,88,0.002598,27,2026-08-14T16:17:21+00:00
IDA* / maze 10x10,24,True,22,43,45,0.002214,26,2026-08-14T16:17:21+00:00
IDA* / maze 10x10,25,True,22,104,110,0.002799,30,2026-08-14T16:17:22+00:00
IDA* / maze 10x10,26,True,18,24,26,0.002357,20,2026-08-14T16:17:23+00:00
IDA* / maze 10x10,27,True,20,46,48,0.002315,23,2026-08-14T16:17:23+00:00
IDA* / maze 10x10,28,True,22,71,77,0.002399,30,2026-08-14T16:17:24+00:00
IDA* / maze 10x10,29,True,22,103,106,0.002525,27,2026-08-14T16:17:24+00:00
IDA* / maze 10x10,30,True,20,53,58,0.002326,27,2026-08-14T16:17:25+00:00
RBFS / maze 10x10,1,True,24.0,11949,25348,0.092785,4,2026-08-14T16:17:26+00:00
RBFS / maze 10x10,2,True,20.0,166,356,0.003433,4,2026-08-14T16:17:26+00:00
RBFS / maze 10x10,3,True,18.0,23,58,0.002204,4,2026-08-14T16:17:27+00:00
RBFS / maze 10x10,4,False,0,0,0,20.0,0,2026-08-14T16:17:47+00:00
RBFS / maze 10x10,5,True,24.0,5106,11037,0.03837,3,2026-08-14T16:17:48+00:00
RBFS / maze 10x10,6,True,20.0,116,274,0.004295,4,2026-08-14T16:17:48+00:00
RBFS / maze 10x10,7,True,22.0,2003,4366,0.019091,4,2026-08-14T16:17:49+00:00
RBFS / maze 10x10,8,True,22.0,165,360,0.003287,4,2026-08-14T16:17:50+00:00
RBFS / maze 10x10,9,True,18.0,26,63,0.002279,4,2026-08-14T16:17:51+00:00
RBFS / maze 10x10,10,True,24.0,5867,12893,0.04845,4,2026-08-14T16:17:51+00:00
RBFS / maze 10x10,11,False,0,0,0,20.0,0,2026-08-14T16:18:11+00:00
RBFS / maze 10x10,12,True,20.0,96,227,0.004655,4,2026-08-14T16:18:12+00:00
RBFS / maze 10x10,13,True,18.0,22,54,0.006037,4,2026-08-14T16:18:14+00:00
RBFS / maze 10x10,14,True,28.0,201232,472217,2.280385,4,2026-08-14T16:18:17+00:00
RBFS / maze 10x10,15,True,20.0,72,164,0.003334,4,2026-08-14T16:18:18+00:00
RBFS / maze 10x10,16,True,28.0,34073,66788,0.491888,3,2026-08-14T16:18:19+00:00
RBFS / maze 10x10,17,True,24.0,4901,11230,0.055494,4,2026-08-14T16:18:20+00:00
RBFS / maze 10x10,18,True,24.0,11602,24539,0.143936,4,2026-08-14T16:18:21+00:00
RBFS / maze 10x10,19,True,22.0,375,761,0.006411,4,2026-08-14T16:18:22+00:00
RBFS / maze 10x10,20,True,28.0,126970,281266,1.414977,4,2026-08-14T16:18:25+00:00
RBFS / maze 10x10,21,True,22.0,2100,4683,0.024546,4,2026-08-14T16:18:25+00:00
RBFS / maze 10x10,22,True,24.0,8108,18543,0.089351,4,2026-08-14T16:18:26+00:00
RBFS / maze 10x10,23,True,24.0,571,1271,0.009178,4,2026-08-14T16:18:27+00:00
RBFS / maze 10x10,24,True,22.0,78,166,0.003835,4,2026-08-14T16:18:28+00:00
RBFS / maze 10x10,25,True,22.0,1037,2256,0.012635,4,2026-08-14T16:18:29+00:00
RBFS / maze 10x10,26,True,18.0,24,58,0.002929,3,2026-08-14T16:18:30+00:00
RBFS / maze 10x10,27,True,20.0,160,346,0.007345,4,2026-08-14T16:18:31+00:00
RBFS / maze 10x10,28,True,22.0,205,442,0.004562,4,2026-08-14T16:18:32+00:00
RBFS / maze 10x10,29,True,22.0,561,1199,0.009003,4,2026-08-14T16:18:33+00:00
RBFS / maze 10x10,30,True,20.0,84,189,0.003463,4,2026-08-14T16:18:34+00:00
SMA*(1000) / maze 10x10,1,True,24.0,64,65,0.007009,16,2026-08-14T16:18:35+00:00
SMA*(1000) / maze 10x10,2,True,20.0,45,46,0.006002,18,2026-08-14T16:18:36+00:00
SMA*(1000) / maze 10x10,3,True,18.0,25,26,0.003651,20,2026-08-14T16:18:37+00:00
SMA*(1000) / maze 10x10,4,True,34.0,94,95,0.012556,17,2026-08-14T16:18:37+00:00
SMA*(1000) / maze 10x10,5,True,24.0,38,39,0.005536,14,2026-08-14T16:18:38+00:00
SMA*(1000) / maze 10x10,6,True,20.0,40,41,0.006146,19,2026-08-14T16:18:39+00:00
SMA*(1000) / maze 10x10,7,True,22.0,62,63,0.008271,20,2026-08-14T16:18:40+00:00
SMA*(1000) / maze 10x10,8,True,22.0,29,30,0.004848,14,2026-08-14T16:18:41+00:00
SMA*(1000) / maze 10x10,9,True,18.0,28,29,0.004564,21,2026-08-14T16:18:42+00:00
SMA*(1000) / maze 10x10,10,True,24.0,55,56,0.008146,13,2026-08-14T16:18:43+00:00
SMA*(1000) / maze 10x10,11,True,34.0,82,83,0.008941,13,2026-08-14T16:18:44+00:00
SMA*(1000) / maze 10x10,12,True,20.0,37,38,0.005873,15,2026-08-14T16:18:45+00:00
SMA*(1000) / maze 10x10,13,True,18.0,25,26,0.003254,21,2026-08-14T16:18:46+00:00
SMA*(1000) / maze 10x10,14,True,28.0,72,73,0.008228,14,2026-08-14T16:18:47+00:00
SMA*(1000) / maze 10x10,15,True,20.0,39,40,0.005576,17,2026-08-14T16:18:48+00:00
SMA*(1000) / maze 10x10,16,True,28.0,46,47,0.005635,14,2026-08-14T16:18:48+00:00
SMA*(1000) / maze 10x10,17,True,24.0,53,54,0.008181,13,2026-08-14T16:18:49+00:00
SMA*(1000) / maze 10x10,18,True,24.0,72,73,0.009921,14,2026-08-14T16:18:50+00:00
SMA*(1000) / maze 10x10,19,True,22.0,43,44,0.005492,18,2026-08-14T16:18:51+00:00
SMA*(1000) / maze 10x10,20,True,28.0,80,81,0.008757,13,2026-08-14T16:18:52+00:00
SMA*(1000) / maze 10x10,21,True,22.0,66,67,0.009441,17,2026-08-14T16:18:53+00:00
SMA*(1000) / maze 10x10,22,True,24.0,68,69,0.008143,17,2026-08-14T16:18:54+00:00
SMA*(1000) / maze 10x10,23,True,24.0,56,57,0.007738,19,2026-08-14T16:18:55+00:00
SMA*(1000) / maze 10x10,24,True,22.0,27,28,0.005527,11,2026-08-14T16:18:56+00:00
SMA*(1000) / maze 10x10,25,True,22.0,66,67,0.007214,18,2026-08-14T16:18:57+00:00
SMA*(1000) / maze 10x10,26,True,18.0,26,27,0.004814,20,2026-08-14T16:18:58+00:00
SMA*(1000) / maze 10x10,27,True,20.0,45,46,0.007502,17,2026-08-14T16:18:59+00:00
